FALSE,Singapore Shopping Centre,1.29615,103.8439,8am-8pm: $2.50 for 1st hr; $1.25 for sub. ½ hr,Aft 8pm: $3 per entry,Same as wkdays,Same as wkdays,,0800-1959: 2.5; 2000-0759: 3,,0800-1959: 2.5; 2000-0759: 3,,0800-1959: 2.5; 2000-0759: 3,END
FALSE,Starhub Centre,1.30273,103.84071,7am-6pm: $2 for 1st hr; $1.50 for sub. ½ hr,6pm-7am the following day:$2.00 for 1st hr. $1.50 for next subq 1/2hr,Same as wkdays,Same as wkdays,,0700-1759: 2; 1800-0659: 2,,0700-1759: 2; 1800-0659: 2,,0700-1759: 2; 1800-0659: 2,END
FALSE,Tanglin Mall,1.30079,103.835052,6am-5pm: $2.40 for 1st hr; $1.20 for sub. ½ hr,Aft 5pm: $3.50 per entry,Charges same as wkdays. but $3.50 per entry after 1pm,$3.50 per entry,,0600-1659: 2.4; 1700-0659: 3.5,,0600-1259: 2.4; 1300-0659: 3.5Charges same as wkdays. but $3.50 per entry after 1pm,3.5,,END
FALSE,Tanglin Shopping Centre,1.30603,103.82673,8am-5.59pm: $3 for 1st hr; $1.75 for sub. ½ hr,Aft 6pm: $3.60 per entry,Same as wkdays,$3.60 per entry,,0800-1759: 3; 1800-0759: 3.6,,0800-1759: 3; 1800-0759: 3.6,3.6,,END
FALSE,Tangs,1.30537,103.83316,6am-6pm: $3 for 1st hr. $0.05/min,6pm-6am the following day: $6 Per entry,Same as wkdays,Same as wkdays,,0600-1759: 3; 1800-0559: 6,,0600-1759: 3; 1800-0559: 6,,0600-1759: 3; 1800-0559: 6,END
FALSE,The Cathay,1.299389,103.847397,8am-9:59am: $1.40 for ½ hr; 10am-9:59pm: $1.40 per hr,Aft 10pm: $3 per entry,8am-9:59pm: $1.40 per hr; Aft 10pm: $3 per entry,Same as Saturday,,0800-0959: 2.8; 1000-2159: 1.4; 2200-0759: 3,,0800-2159: 1.4; 2200-0759: 3,,0800-2159: 1.4; 2200-0759: 3,END
FALSE,The Centrepoint,1.30115,103.83945,7am-5pm: $2 for 1st hr; $1.50 sub. ½ hr,Aft 5pm: $2 for 1st hr; $1.50 sub. hr,Same as wkdays,$2 for 1st hr; $1.50 for sub. hr,,0700-1659: 2; 1700-0659: 2,,0700-1659: 2; 1700-0659: 2,2,,END
FALSE,The Heeren,1.30356,103.8348,8am-11pm: $1.50 per ½ hr,8am-11pm: $1.50 per ½ hr,8am-11pm: $5 for 1st 3 hrs and $1.50 for subseqent ½ hr,Same as Saturday,3,,,0800-2300: 5,,0800-2300: 5,END
FALSE,Traders Hotel,1.30419,103.823723,6am-5pm: $2.40 for 1st hr; $1.20 for sub. ½ hr,Aft 5pm: $3.50 per entry,Charges same as wkdays. but $3.50 per entry after 1pm,$3.50 per entry,,0600-1659: 2.4; 1700-0559: 3.5,,0600-1259: 2.4; 1300-0559: 3.5,3.5,,END
FALSE,TripleOne Somerset,1.30054,103.83812,7am-5.59pm: $1.50 per ½ hr (charges are before GST),6pm-11.59am: $1.80 per hr; 12am-6.59am:$0.50 sub 15 mins.,7am-5.59pm: $2 for 1st hr; $0.50 sub 15 mins. 6pm-11.59am: $1.80 per hr; 12am-6.59am:$0.50 sub 15 mins.,7am-11.59pm: $1.80 per hr; 12am-6.59am:$0.50 sub 15 mins.,,0700-1759: 3; 1800-2359: 1.8; 0000-0659: 2,,0700-1759: 2; 1800-2359: 1.8; 0000-0659: 2,,0700-2359: 1.8; 0000-0659: 2,END
FALSE,Wheelock Place,1.30356,103.834801,8am-6pm: $3 for 1st hr; $1.50 for sub. ½ hr,Aft 6pm: $4.50 per entry,Same as wkdays,Same as wkdays,,0800-1759: 3; 1800-0759: 4.5,,0800-1759: 3; 1800-0759: 4.5,,0800-1759: 3; 1800-0759: 4.5,END
FALSE,Winsland House,1.29933,103.84039,7am-7pm: $2.50 for 1st hr; $1.20 for sub. ½ hr,7pm-11pm: $3.50 per entry. Aft 11pm: $3.50 per entry,Same as wkdays,7am-11pm: $4.50 per entry. Aft 11pm: $3.50 per entry,,0700-1859: 2.5; 1900-2259: 3.5; 2300-0659: 3.5,,0700-1859: 2.5; 1900-2259: 3.5; 2300-0659: 3.5,,0700-2259: 4.5; 2300-0659: 3.5,END
FALSE,Wisma Atria,1.30356,103.834801,7am-5pm: $2.40 for 1st hr; $1.20 for sub. ½ hr (Lunch Hr Surcharge of additional $1.07 between 12pm - 2pm),Aft 5pm: $3.50 per entry,$3.60 for 1st 2hrs; $0.80 for sub. ½ hr,Same as Saturday,,0700-1659: 2.4; 1700-0659: 3.5,3.6,,3.6,,END
FALSE,York Hotel,1.30615,103.835968,8.01am-6pm: $4 for 1st hr; $2 for sub. ½ hr,Aft 6pm: $5 per entry,Same as wkdays,$5 per entry,,0801-1800: 4; 1801-0800: 5,,0801-1800: 4; 1801-0800: 5,5,,END
FALSE,Changi Chapel and Museum (The Changi Museum),1.3618,103.9719,Free daily,-,-,-,F,,F,,F,,END
FALSE,Chinatown Heritage Centre,1.28333,103.84445,Parking is available at the public car park adjacent to the Buddha Tooth Relic Temple. URA centre and People's Park Centre.,-,-,-,C,,C,,C,,END
FALSE,Chinese Garden,1.33784,103.72639,6am-6pm: Free 1st hr; $0.50 for sub. ½ hr,Aft 6pm: $0.50 per ½ hr,Same as wkdays,Same as wkdays,,0600-1759: F; 1800-0559: 1,,0600-1759: F; 1800-0559: 1,,0600-1759: F; 1800-0559: 1,END
FALSE,Haw Par Villa,1.28073,103.785027,Daily(9am-7pm): $5 per entry (Car park closed after 7pm),-,-,-,,0900-1859: 5 ,,0900-1859: 5 ,,0900-1859: 5 ,END
FALSE,Hay Dairies Goat Farm,1.43219,103.70888,Free daily: 9am-4pm,-,-,-,,0900-1559: F,,0900-1559: F,,0900-1559: F,END
FALSE,Jurong Bird Park,1.32,103.70844,Daily(8am-5pm): $2 per entry,-,-,-,,0800-1700: 2,,0800-1700: 2,,0800-1700: 2,END
FALSE,Labrador Secret Tunnel ( Labrador Park ),1.28944,103.84998,Free daily,-,-,-,F,,F,,F,,END
FALSE,Mandai Orchid Garden,1.3873,103.7296,Free daily,-,-,-,F,,F,,F,,END
FALSE,Memories at Old Ford Factory,1.35542,103.76874,Daily free parking at Carparks C and D,-,-,-,F,,F,,F,,END
FALSE,Mount Faber (Jewel Box),1.26983,103.82177,Limited public parking spaces availiable. Valet parking at The Jewel Box is available at $5 per car,-,-,-,5,,5,,5,,END
FALSE,National Museum of Singapore,1.29497,103.84978,Limited parking facility is available at the National Museum. Other parking facilities are available at YMCA. Singapore Management University and Fort Canning Park,-,-,-,C,,C,,C,-,END
FALSE,Reflections at Bukit Chandu,1.27781,103.79436,Daily free parking at Carparks C and D of Pepys Road,-,-,-,F,,F,,F,,END
FALSE,Resorts World Sentosa - Universal Studios Singapore (RWS B1 car park),1.2539,103.820389,Mon-Thu: 7am-7pm: $7 for 1st hr; $1 for sub. ½ hr or part thereof. (Max: $28 per 24 hrs),Aft 7pm: $6 per entry,Fri/Sat-Sun/PH: 7am-7pm: $8 for 1st hr; $2 for sub. ½ hr or part thereof.  Aft 7pm: $8 per entry (Max: $28 per 24 hrs),Same as Saturday,,0700-1859: 7; 1900-0659: 6,,0700-1859: 8; 1900-0659: 8,,0700-1859: 8; 1900-0659: 8,END
FALSE,Royal Selangor Pewter Museum ( Park at Clarke Quay),1.29137,103.84528,$2.20 for 1st hr; $1.10 for sub. ½ hr (Car park at Clarke Quay),Aft 5pm: $2.50 per entry,Same as wkdays,$2.50 per entry,,0000-1659: 2.2; 1700-2359: 2.5,,0000-1659: 2.2; 1700-2359: 2.5,2.5,,END
FALSE,Sentosa (Beach and Imbiah car park),1.25428,103.8172,7am-5pm: Island Entry: $6 per car*; Parking - $3 for 1st 4hrs; $1 for sub. hr. Except 12pm-2pm: Island Entry $2 per car*. free parking. *Rates covers all passengers in car,5.01pm-6.59am: Island entry: $2 per car*; parking - $1 per entry,7am-5pm: Island entry: $7 per car*; Parking - $5 for 1st 4 hrs; $2 for sub. hr; 5.01pm-6.59am: $3 per car*; parking - $2 per entry,Same as Saturday,,0700-1159: 3; 1200-1359: F; 1400-1700: 3; 1701-0659: 1,,0700-1659: 5; 1700-0659: 2,,0700-1659: 5; 1700-0659: 2,END
FALSE,Sentosa (Tanjong & Palawan car park),1.24362,103.82797,7am-5pm: Island Entry: $6 per car*; Parking - $3 for 1st 8hrs; $1 for sub. hr. Except 12pm-2pm: Island Entry $2 per car*. free parking. *Rates covers all passengers in car,5.01pm-6.59am: Island entry: $2 per car*; parking - $1 per entry,7am-5pm: Island entry: $7 per car*; Parking - $3 for 1st 8hrs; $1 for sub. hr; 5.01pm-6.59am: $3 per car*; parking - $1 per entry,Same as Saturday,,0700-1159: 3; 1200-1359: F; 1400-1700:3; 1701-0659: 1,,0700-1700: 3; 1701-0659: 1,,0700-1700: 3; 1701-0659: 1,END
FALSE,Singapore Art Museum,1.29729,103.85035,Parking at SAM reserved for cars with NHB parking labels.  Nearest Carparks available at Waterloo Street. Queen Street. NTUC Income Centre. Plaza by the Park and Singapore Management University.,-,-,-,C,,C,,C,,END
FALSE,Singapore Botanic Gardens,1.3112,103.81757,7am-10.30pm: $0.02 per min (8am-9am: $1 peak hr charge for all passing vehicles that enter from Kheam Hock Road and exit at Evans/Cluny Road) - Closed from 12am-5am daily,7pm-10.30pm: $2 per maximum cap,Same as wkdays,Same as wkdays,,0700-2230: 1.2,,0700-2230: 1.2,,0700-2230: 1.2,END
FALSE,Singapore City Gallery (URA centre),1.27996,103.84461,6am-10pm: $1.10 per ½ hr (per min charging) Public parking is also available at the Erskine Road Off-Street Carpark next to Maxwell Road Food Centre.,10pm-6am: $3 per entry,Same as wkdays,6am-10pm: $0.55 per ½ hr (per min charging); Aft 10pm: $3 per entry,,0600-2159: 2.2; 2200-0559: 3,,0600-2159: 2.2; 2200-0559: 3,,0600-2159: 1.1; 2200-0559: 3,END
FALSE,Singapore Flyer,1.29021,103.85951,6am-6pm: $2 per hr or part thereof. Free Lunchtime Parking from 12pm to 2pm (only valid for vehicles entering the multi-storey carpark after 12pm).,6pm-6am:$2 per entry.,6am-12midnight: $2 per hr or part thereof. 12midnight- 6am: $2 per entry.,Same as Saturday,,0600-1159: 2; 1200-1359: F; 1400- 1759: 2; 1800-0559: 2,,0600-2359: 2; 0000-0559: 2,,0600-2359: 2; 0000-0559: 2,END
FALSE,Singapore Mint Coin Gallery,1.32416,103.74054,Wkdays free: 8.30am-4.30pm,-,-,-,,0830-1630: F,C,,C,,END
FALSE,Singapore Philatelic Museum,1.29288,103.84899,URA coupon parking. Nearest car park at Armenian Street between Bible House and Peranakan Museum,-,-,-,C,,C,,C,,END
FALSE,Singapore Science centre/Singapore Discovery Centre / Snow City,1.33026,103.73865,Daily: $0.50 per ½ hour,-,-,-,1,,1,,1,,END
FALSE,Singapore Turf Club (STC),1.4172,103.76311,Daily: $5 per entry,-,-,-,5,Daily: $5 per entry; -,5,,5,,END
FALSE,Singapore Zoological gardens/Night Safari,1.404971,103.79068,Daily: $3 for 1st hr; $2 sub. hr or part thereof. 4th hour onwards: $8.00 flat rate (maximum),-,-,-,3,,3,,3,,END
FALSE,Sungei Buloh Wetland Reserve,1.44065,103.72806,Daily free: 7am-7pm,-,-,-,,0700-1900: F,,0700-1900: F,,0700-1900: F,END
FALSE,The Arts House (Park at New Parliament House),1.28861,103.85141,Available at current Parliament House. The Adelphi and the road side along Empress Place,-,-,-,C,,C,,C,,END
FALSE,The Battle Box ( Park at Fort Canning,1.29515,103.84655,URA coupon parking,-,-,-,C,,C,,C,,END
FALSE,Underwater World Singapore,1.25807,103.81436,Mon-Thu: 7am-11.59pm: $7.50 for 1st 3 hrs; $5 per hr or part thereof,Mon-Thu: 12am-06.59am: $20 per entry,Fri-Sun incl. PH & Sch Holidays:7am-11.59pm: $9 for 1st 3 hrs; $5 per hr or part thereof. 12am-06.59am: $20 per entry,Fri-Sun incl. PH & Sch Holidays:7am-11.59pm: $9 for 1st 3 hrs; $5 per hr or part thereof. 12am-06.59am: $20 per entry,,0700-2359:7.5; 0000-0659: 20,,0700-2359: 9; 0000-0659: 20 ,,0700-2359: 9; 0000-0659: 20,END
FALSE,10 Raeburn Park,1.27321,103.83502,$1.07 per hr,1700-2300:- $2.14 per entry. 2300-0800: $1.07 per hr,0800-1700: $1.07 per hr. 1700-2300: $2.14 per entry. 2300-0800: $1.07 per hr,$1.07 per hr,,0801-1659: 1.07; 1700-2300: 3.21; 2301-0800: 2.14,,0801-1659: 1.07; 1700-2300: 3.21; 2301-0800: 2.14,1.07,,END
FALSE,1557 Keppel Road,1.27339,103.84035,0700-1900:$1.29 for 1st hr. $0.43 /15 mins thereafter,1900-0700: $2.14 /Entry,0700-1300:-$1.29 for 1st hr. $0.43 per 15 mins thereafter; 1300-0700: $2.14 /Entry,$2.14 / Entry,,0700-1900: 1.29; 1901-0659: 2.14,,0700-1300: 1.29; 1301-0659: 2.14,2.14,,END
FALSE,34 Boon Leat Terrace,1.27568,103.79699,$0.80 / 30 mins,1800-2200: $2.50 per entry. 2200-0700: $4.00 per entry,0700-1300: $0.80 /30 mins. 1300-0700: $4.00 /entry,$4.00 / entry,,0701-1759: 1.6; 1800-2200: 2.5; 2201-0700: 4,,0700-1300: 1.6; 1301-0700: 4,4,,END
FALSE,798 Upper Bukit Timah Road,1.37126,103.76344,0000-0700: $2.14 /30 mins. 0700-0000: $1.07 /30 mins.,-,-,-,,0000-0700: 4.24; 0701-2359: 2.14,,0000-0700: 4.24; 0701-2359: 2.14,,0000-0700: 4.24; 0701-2359: 2.14,END
FALSE,8 Shenton Way,1.27443,103.84701,7am-6pm: $2.30 per ½ hr,Aft 6pm: $2.80 per entry,Charges same as wkdays but $2.80 per entry after 1pm,$2.80 per entry,,0700-1800: 4.6; 1801-0659: 2.8,,0700-1300: 4.6; 1301-0659: 2.8,2.8,,END
FALSE,Amara Hotel,1.2742,103.844032,8am-4.59pm: $2 per ½ hr,5pm-7.59am (the following day) : $3 per entry,Same as wkdays,$3 per entry,,0800-1659: 4; 1700-0759: 3,,0800-1659: 4; 1700-0759: 3,3,,END
FALSE,Asia Square,1.27762,103.85107,7am-5.59pm: $0.08 per min,6pm onwards: $3 per entry,7am-6.59am (next day): $3 per entry,Same as Saturday,,0700-1759: 4.8; 1801-0659: 3,3,,3,,END
FALSE,Bangkok Bank Building,1.28023,103.84916,7am-7pm: $2 for 1st ½ hr; $4 for sub. hr,7am-7pm: $2 for 1st ½ hr; $4 for sub. hr,Charges same as wkdays but Closed at 3pm,Closed,,0700-1859: 2,,0700-1500: 2,C,,END
FALSE,Bayfront Avenue,1.28944,103.84998,7am-6pm: $3 per hr,Aft 6pm: $1.20 per hr,7am-1pm: $3 per hr. Aft 1pm: $1.20 per hr,$1.20 per hr,,0700-1759: 3; 1800-0659: 1.2,,0700-1259: 3; 1300-0659: 1.2,1.2,,END
FALSE,Berjaya Hotel,1.28417,103.845207,8.30am-5pm: $1 per ½ hr,5pm-10pm: $1 per hr; Aft 10pm: Free,Same as wkdays,8.30am-10pm: $1 per hr. Aft 10pm: Free,,0830-1659: 1; 1700-2159: 1; 2200-0829: F,,0830-1659: 1; 1700-2159: 1; 2200-0829: F,,0830-2159: 1; 2200-0829: F,END
FALSE,Bugis Junction,1.29823,103.85392,8am-5pm: $1.07 for 1st hr; $0.37 for sub. 10mins,Mon-Thu: Aft 5pm: $2.50 per entry. Fri: $2.50 for 1st 2hrs; $0.37 for sub. 10 mins,$2.50 for 1st 2hrs; $0.37 for sub. 10 mins,Same as Saturday,,0800-1659: 1.07; 1700-0759: 2.50,2.5,,2.5,,END
FALSE,Burlington Square,1.30086,103.85193,7am-5pm: $0.04 per min,Aft 5pm: $2.20 per entry,$0.06 per min,Same as Saturday,,0700-1659: 2.4; 1700-0659: 2.2,3.6,,3.6,,END
FALSE,CapitaCommercial Trust (CCT),1.30086,1.30086,$2.05 per ½ hr,Aft 5pm: $3.10 per ½,Charges same as wkdays but $3.10 per ½ hr after 1pm,$3.10 per ½ hr,,0000-1659: 2.05; 1700-2359: 6.2,,0000-1259: 2.05; 1300-2359: 6.2,6.2,,END
FALSE,Capital Square,1.28434,103.84913,8am-6pm: $2.20 for ½ hr or part thereof.,6pm-8am: $3.20 per entry,Charges same as wkdays but $3.20 per entry after 1pm,$3.20 per entry,,0800-1759: 4.4; 1800-0759: 3.2,,0800-1259: 4.4; 1300-0759: 3.2 ,3.2,,END
FALSE,Capital Tower,1.28023,103.84916,7am-6pm: $2.80 per ½ hr,Aft 6pm: $3.20 per entry,Charges same as wkdays but $3.20 per entry after 1pm,$3.20 per entry,,0700-1759: 5.6; 1800-0659: 3.2,,0700-1459: 5.6; 1300-0659: 3.2,3.2,,END
FALSE,Carlton Hotel,1.29453,103.853912,7am-6pm: $3 for 1st hr; $1.50 for for sub. ½ hr,Aft 6pm: $6 per entry,Same as wkdays,Same as wkdays,,0700-1759: 3; 1800-0659: 6,,0700-1759: 3; 1800-0659: 6,,0700-1759: 3; 1800-0659: 6,END
FALSE,Central Mall,1.28895,103.84231,6am-5pm: $2.00 for 1st hr; $1.00 for sub. ½ hr,Aft 5pm: $3.00 per entry,Same as wkdays,$3.00 per entry,,0600-1659: 2; 1700-0559: 3,,0600-1659: 2; 1700-0559: 3,3,,END
FALSE,Central ,1.28841,103.84679,6am-5pm: $2.20 for 1st hr; $1.10 for sub. ½ hr or part thereof,Aft 5pm: $3.50 per entry,Same as wkdays,$3.50 per entry,,0600-1659: 2.2; 1700-0559: 3.5,,0600-1659: 2.2; 1700-0559: 3.5,3.5,,END
FALSE,Chijmes,1.29823,103.85392,8am-5.59am :$2.20 for 1st hr; $0.55 for sub. 15 mins.,6pm-5.59am: (Valet Parking Only) Valet Charge $4 per entry. Carpark charges: $4 per hr.,Same as wkdays,Same as wkdays,,0800-1759: 2.2 ,,0800-1759: 2.2; ,,0800-1759: 2.2,END
FALSE,China Square Central,1.2829,103.84735,8am-6pm: $1.80 per ½ hr or part thereof.,Aft 6pm: $3 per entry.  (12 midnight-6am: Closed),$3 per entry. (12 midnight-6am: Closed),Same as Saturday,,0800-1759: 1.8; 1800-2359: 3,,0600-2359: 3,,0600-2359: 3,END
FALSE,Chinatown Point,1.2857,103.844749,7am-5pm: $1.20 per ½ hr,Aft 5pm: $2.50 per entry,Same as wkdays,$2.50 per entry,,0700-1659: 2.4; 1700-0659: 2.5,,0700-1659: 2.4; 1700-0659: 2.5,2.5,,END
FALSE,Clarke Quay,1.29206,103.844978,7am-11.59am; 3pm-4.59pm: $2.14 for 1st 2hrs; $1.07 for sub. hr (Free parking between 12pm-2.59pm),Aft 5pm: $2.14 for 1st hr; $1.07 for sub. hr (Cap at $5.35),7am-4.59pm: $2.14 for 1st 2hrs; $1.07 for sub. hr; Aft 5pm: $2.14 for 1st hr; $1.07 for sub. hr (Cap at $5.35),$2.68 per entry,,0700-1159: 2.14; 1200-1459: F; 1500-0659: 2.14,,0700-1659:  2.14; 1700-0659: 2.14,2.68,,END
FALSE,Clifford Centre,1.28454,103.85203,6am-5pm: $5 per hr  (Car park closed at 11pm daily from Mon-Sat),5pm-11pm: $3 per entry,Same as wkdays,Same as wkdays,,0600-1659: 5; 1700-2300: 3,,0600-1659: 5; 1700-2300: 3,,0600-1659: 5; 1700-2300: 3,END
FALSE,Conrad Centennial Singapore,1.29438,103.858772,7am-6pm: $3.30 for 1st hr; $1.10 for sub.½ hr,Aft 6pm: $2.20 per entry,$2.20 for 1st 2hrs; $1.10 for sub. hr,Same as Saturday,,0700-1759: 3.3; 1800-0659: 2.2,2.2,,2.2,,END
FALSE,Copthorne King's Hotel,1.28829,103.83699,7am-12am: $3 for 1st hr; $1.50 for sub ½ hr,Aft 12am: $4 for 1st hr; $2 for sub ½ hr,Same as wkdays,Same as wkdays,,0700-2359: 3; 0000-0659: 4,,0700-2359: 3; 0000-0659: 4,,0700-2359: 3; 0000-0659: 4,END
FALSE,Copthorne Orchid Hotel,1.3261,103.823967,8am-5pm: $1.50 for 1st hr; $1 for sub. hr. per day $20),Aft 5pm: $3 per entry,Same as wkdays,Same as wkdays,,0800-1659: 1.5; 1700-0759: 3,,0800-1659: 1.5; 1700-0759: 3,,0800-1659: 1.5; 1700-0759: 3,END
FALSE,CPF Building Robinson Road,1.27949,103.84919,6am-5pm: $1.50 per ½ hr,Closed at 5pm. Cars remaining from 5pm onward will be charged an additional flat rate of $5,6am-1pm : $1.50 per ½ hr. Closed at 1:00pm. Cars remaining from 1:00pm onward will be charged an additional flat rate of $5,Closed,,0600-1700: 3,,0600-1300: 3,C,,END
FALSE,DBS Building,1.27807,103.84938,6am-7pm: $2.57 per ½ hr,Aft 7pm: $2.57 per entry,6am-1pm: $2.57 per ½ hr; aft 1pm: $2.57 per entry,$2.57 per entry,,0600-1859: 5.14; 1900-0559: 2.57,,0600-1259: 5.14; 1300-0559: 2.57,2.57,,END
FALSE,Far East Square,1.28379,103.84788,6am-4.59pm: $2.14 per ½ hr,Aft 5pm: $3.21 per entry,$3.21 per entry,$3.21 per entry,,0600-1659: 4.28; 1700-0559: 3.21,3.21,,3.21,,END
FALSE,Far Eastern Bank Building,1.27975,103.84836,7am-6pm: $2.30 per ½ hr,Aft 6.30pm: $3.20 per entry,Charges same as wkdays but $3.20 per entry after 1pm,Closed,,0700-1759: 4.6; 1800-0659: 3.2,,0700-1259: 4.6; 1300-0659: 3.2,C,,END
FALSE,Fortune Centre,1.30012,103.85199,7am-7pm: $3.22 per hr,Aft 7pm: $3.21 per entry,Same as wkdays,Same as wkdays,,0700-1859: 3.22; 1900-0659: 3.21,,0700-1859: 3.22; 1900-0659: 3.21,,0700-1859: 3.22; 1900-0659: 3.21,END
FALSE,Fu Lu Shou Complex,1.30175,103.85474,8am-5pm: $2.40 per hr,Aft 5pm: $2.20 per entry (Car park closed at 12.30am daily),Same as wkdays,Same as wkdays,,0800-1659: 2.4; 1700-0030: 2.2,,0800-1659: 2.4; 1700-0030: 2.2,,0800-1659: 2.4; 1700-0030: 2.2,END
FALSE,Fullerton Hotel,1.28588,103.85278,7am-6pm: $2.20 per ½ hr,After 6pm: $5 per entry,$5 per entry,$5 per entry,,0700-1759: 4.4; 1800-0659: 5,5,,5,,END
FALSE,Funan DigitaLife Mall,1.29528,103.85321,12am-5.59pm: $2.14 for 1st hr; $0.54 for sub. 15mins,6pm-9.59pm: $2.14 per entry,Same as wkdays,Same as wkdays,,0000-1759: 2.14; 1800-2159: 2.14,,0000-1759: 2.14; 1800-2159: 2.14,,0000-1759: 2.14; 1800-2159: 2.14,END
FALSE,Furama City Centre Singapore,1.2858,103.844597,5am-5pm: $1.40 for 1st ½ hr; $1.50 for sub. ½ hr,Aft 5pm: $3 per entry,Same as wkdays,$3 per entry,,0500-1659: 2.8; 1700-0459: 3,,0500-1659: 2.8; 1700-0459: 3,3,,END
FALSE,Furama Riverfront Singapore,1.28848,103.836632,7am-5pm: $1 per ½ hr,Aft 5pm: $6 per entry,Same as wkdays,Same as wkdays,,0700-1659: 2; 1700-0659: 6,,0700-1659: 2; 1700-0659: 6,,0700-1659: 2; 1700-0659: 6,END
FALSE,Gallery Hotel,1.2905,103.839073,12pm-2pm: $3 for 1st hr; $1 for sub. ½ hr; $2 for 1st hr. $0.50 for sub. ½ hr from 2.01pm to 6.00pm for Mon-Thu,6pm-11.59pm: $3 for 1st hr; $1 for sub. ½ hr; $2 for 1st hr; $0.50 for sub. ½ hr  from 12am-11.59am for Mon-Thu,6am-11.59pm: $3 for 1st hr; $0.50 for sub. ½ hr. $3 for 1st hr; $0.50 for sub. ½ hr from 12am-1.59am for Fri-Sun/PH,$2 for 1st hr; $0.50 for sub. ½ hr from 2.01am-6am for Fri-Sun/PH,,1200-1400: 3; 1401-1800; 1801-2359: 3; 0000-1159: 2,,0600-2359: 3; 0000-0159: 3,,0201-0600: 2,END
FALSE,Gillman Barracks,1.27947,103.80479,$0.50 / 30 mins,From 1700: $2.00 / entry,0700-1800 - Free Parking; 1800-0700: $2/entry.,Free Parking,,0000-1659: 1; 1700: 2359: 2,,0700-1800: F; 1801-0659: 2,F,,END
FALSE,Golden Mile Complex,1.30288,103.861572,7am-6pm: $2 for 1st hr; $1 for sub. ½ hr,Aft 6pm: $2.20 per entry,Same as wkdays,$2.20 per entry,,0700-1759: 2; 1800-0659: 2.2,,0700-1759: 2; 1800-0659: 2.2,2.2,,END
FALSE,Golden Shoe Complex,1.28944,103.84998,7am-5pm: $2.60 per ½ hr,Aft 5pm: $3.30 per entry,Charges same as wkdays but $3.30 per entry after 1pm,$3.3 per entry,,0700-1659: 5.2; 1700-0659: 3.3,,0700-1259: 5.2; 1300-0659: 3.3 ,3.3,,END
FALSE,Grand Copthorne Waterfront Hotel,1.29159,103.835312,7am-5pm: $3.75 for 1st hr; $2.14 for sub. hr,Aft 5pm: $4.28 per entry,Same as wkdays,$4.28 per entry,,0700-1659: 3.75; 1700-0659: 4.28,,0700-1659: 3.75; 1700-0659: 4.28,4.28,,END
FALSE,Grand Pacific Hotel (Formerly Allson Hotel),1.3019,103.857018,7am-5pm: $1.32 per ½ hr,Aft 5pm: $3.57 per entry,Same as wkdays,$3.57 per entry,,0700-1659: 2.64; 1700-0659: 3.57,,0700-1659: 2.64; 1700-0659: 3.57,3.57,,END
FALSE,Grand Park City Hall,1.29266,103.850922,7am-5pm: $3.28 for 1st hr; $1.55 for sub. ½ hr,Aft 5pm: $5.35 per entry,Same as wkdays,Same as wkdays,,0700-1659: 3.28; 1700-0659: 5.35,,0700-1659: 3.28; 1700-0659: 5.35,,0700-1659: 3.28; 1700-0659: 5.35,END
FALSE,Great Eastern Centre,1.28509,103.84783,8am-6pm: $1.80 per ½ hr (Car park at China square central; B2 closed from 12am-6am daily),6pm-12am: $3 per entry,8am-12am: $3 per entry,Same as Saturday,,0800-1759: 3.6; 1800-2359: 3,,0800-2359: 3,,0800-2359: 3,END
FALSE,Great World City,1.29244,103.832199,6.01am-5pm: $1.55 per hr,Aft 5pm: $3.30 per entry,$1.65 per hr (Max. of $6.00 per entry),Same as Saturday,,0601-1700: 1.55; 1701-0600: 3.3,1.65,,1.65,,END
FALSE,Harbourfront Centre,1.26426,103.81974,7am-6pm: $1.20 for 1st hr; $0.60 for sub. ½ hr,6pm-1am: $2.40 per entry; Aft 1am: $2.04 per hr,Same as wkdays,Same as wkdays,,0700-1759: 1.2; 1800-0059: 2.4; 0100-0659: 2.04,,0700-1759: 1.2; 1800-0059: 2.4; 0100-0659: 2.04,,0700-1759: 1.2; 1800-0059: 2.4; 0100-0659: 2.04,END
FALSE,Holiday Inn Atrium Singapore,1.28332,103.83601,7am-5pm: $1.80 per hr,Aft 5pm: $3.80 per entry,Same as wkdays,$3.80 per entry,,0700-1659: 1.8; 1700-0659: 3.8,,0700-1659: 1.8; 1700-0659: 3.8,3.8,,END
FALSE,Hong Leong Building,1.28168,103.85116,7am-5pm: $2.50 per ½ hr,5pm-11pm: $3.10 per entry. Aft 11pm: Overnight Charge of $12,7am-1pm: $2.50 per ½ hr; 1pm-11pm: $3.10 per entry. Aft 11pm: Overnight Charge of $12,7am-11pm: $3.10 per entry. Aft 11pm: Overnight Charge of $12,,0700-1659: 5; 1700-2300: 3.1; 2301-0659: 12,,0700-1259: 5; 1300-2300: 3.1; 2301-0659: 12,,0700-2300: 3.1; 2301-0659: 12,END
FALSE,Hub Synergy Point (Formerly Apex tower),1.2742,103.84403,7am-6pm: $1 per ½ hr,6pm-12am: $1 per hr,7am-2pm: $1 per ½ hr; 2pm-12am: $1 per hr,7am-12am: $1 per hr,,0700-1759: 2; 1800-2359: 1,,0700-1359: 2; 1400-2359: 1,,0700-2359: 1,END
